"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
85,"""starving""","false","""neutral""","""Does Julie mean that his dog was starving?""","""Stan: What did his dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""I don&quotechart know for sure, but""","""ignorant""","""hungry""","""Julie and Stan are talking about her day at work over dinner. That afternoon, Julie and her coworker Mike discussed how Mike had to rush home on their lunch break because he had forgotten to feed his dog.""",6042,0.94,17,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""famous""","false","""RFR""","""Does Julie mean that his boss is famous?""","""Stan: What&quotechars his new boss like?""","""Does Julie work at a law firm?""","""I don&quotechart know for sure, but""","""ignorant""","""prominent""","""Julie is hanging out with her boyfriend Stan. The two discuss their mutual friend Mike, who recently told Julie about his anxious first day of work at a prestigious law firm.""",6188,0.71,18,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",19361,0,19,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""lethargic""","false","""control""","""Does Julie mean that his boss is energetic?""","""Stan: What is his new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""ignorant""","""energetic""","""Julie is at home with her boyfriend Stan. She tells him about her friend Mike, who started a new job this week and is getting used to working under his new boss.""",10095,0,20,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""respectful""","false","""control""","""Does Julie mean that his brother is rude?""","""Stan: What was his brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""ignorant""","""rude""","""Julie is having lunch with Stan. She tells him about her friend Mike, who told Julie about his recent trip to a Buddhist temple with his very belligerent and talkative brother.""",6016,0,21,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",5534,0,22,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""heavy""","false","""control""","""Does Julie mean that her suitcase was light?""","""Mike: What was your suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""know""","""light""","""Julie and her boyfriend Mike are getting coffee. She tells him about her flight home from her last business trip, during which Julie was forced to check her carry-on bag.""",5885,0,23,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
85,"""guilty""","false","""control""","""Does Julie mean that her sister was innocent?""","""Mike: What happened with your sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""know""","""innocent""","""Julie and her friend Mike meet for a walk in a park one afternoon. She reveals to Mike for the first time that she has a sister, who has been in jail for several years for felony drug possession.""",5508,0,24,"""english""","""1""","""Female""","""31""","""""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3R15W654VCSFPSU069J4IGJGUO1LQX""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:08 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3R15W654VCSFPSU069J4IGJGUO1LQX""","""3I02618YA050UQE95C1IXILG31WPUI""",1,"""Submitted""","""Sat May 26 08:04:02 PDT 2018""","""Fri May 25 15:05:48 PDT 2018""","""Fri May 25 15:24:02 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""3.8375666666666666"""
86,"""exhausting""","false","""neutral""","""Does Julie mean that her hike was exhausting?""","""Mike: What was your hike like?""","""Did Julie go on a hike in the Alps?""","""Believe me,""","""know""","""strenuous""","""Julie is having dinner with her roommate Mike. The two talk about Julie&quotechars recent trip to Switzerland, where Julie completed a multi-day hike through the Alps.""",24883,0.73,3,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""disgusting""","false","""neutral""","""Does Julie mean that his AirBnB was disgusting?""","""Stan: What was his AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""I don&quotechart know for sure, but""","""ignorant""","""unpleasant""","""Stan and Julie are two friends at a party. They talk about Julie&quotechars friend Mike, who recently complained to Julie about an AirBnB he booked on his last vacation.""",20583,0.55,4,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""decrepit""","false","""filler""","""Does Julie mean that his house is shabby?""","""Stan: What does his new house look like?""","""Did Julie recently move?""","""I don&quotechart know for sure, but""","""ignorant""","""shabby""","""Julie is at home with her roommate Stan. She tells him about their mutual friend Mike, who recently moved away and just told Julie that he&quotechars bought a new house.""",21929,0.92,5,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""brilliant""","false","""neutral""","""Does Julie mean that his professor was brilliant?""","""Stan: What is his new professor like?""","""Is Julie taking computer programming classes?""","""I don&quotechart know for sure, but""","""ignorant""","""intelligent""","""Julie and Stan are relaxing at home. They discuss their mutual friend Mike, who told Julie yesterday about the programming class he just started attending at the local community college.""",16122,0.79,6,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""starving""","false","""filler""","""Does Julie mean that her dog was hungry?""","""Mike: What did your dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""Believe me,""","""know""","""hungry""","""Julie and Mike are talking about her day at work over dinner. Julie tells Mike about having to rush home on her lunch break because she had forgotten to feed her dog.""",19269,1,7,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""filthy""","false","""filler""","""Does Julie mean that his carpet was dirty?""","""Stan: What did his carpet look like?""","""Did Julie notice that her house was not clean?""","""I don&quotechart know for sure, but""","""ignorant""","""dirty""","""Julie is having coffee with Stan. She tells him about their friend Mike, whose AirBnB guests had a huge party in his recently re-carpeted apartment.""",25489,1,8,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""beautiful""","false","""RFR""","""Does Julie mean that her sister is beautiful?""","""Mike: What does your sister look like?""","""Does Julie know exactly what Donna looks like?""","""Believe me,""","""know""","""attractive""","""Julie is having a drink with Mike. She tells him that her sister Donna is in town to visit.""",13248,1,9,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""terrifying""","false","""RFR""","""Does Julie mean that her opponent was terrifying?""","""Mike: What was your last opponent in the ring like?""","""Does Julie kickbox?""","""Believe me,""","""know""","""intimidating""","""Julie and Mike are having breakfast at home. An amateur kickboxer, Julie tells Mike about her match last night.""",16530,0.95,10,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""impeccible""","false","""neutral""","""Does Julie mean that his speech was impeccible?""","""Stan: What was his speech like?""","""Did Julie give a speech?""","""I don&quotechart know for sure, but""","""ignorant""","""polished""","""Stan and Julie are meeting for drinks. Neither of them could make it to their friend Mike&quotechars valedictorian speech yesterday, but Julie talked very briefly to a friend who was in attendance.""",12119,0.66,11,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""hot""","false","""neutral""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",12109,0.92,12,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""life-threatening""","false","""RFR""","""Does Julie mean that his illness was life-threatening?""","""Stan: What was the degree of his illness?""","""Did Julie recieve a diagnosis from the doctors?""","""I don&quotechart know for sure, but""","""ignorant""","""serious""","""Julie is hanging out with Stan. The two discuss their mutual friend Mike, who recently informed Julie that he had to spend some time in the hospital after falling ill on vacation.""",23150,0.6,13,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""hideous""","false","""neutral""","""Does Julie mean that her bridesmaid dress was hideous?""","""Mike: What did your bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""Believe me,""","""know""","""ugly""","""Julie is getting lunch with her boyfriend Mike. Julie returned this morning from a wedding, in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",14842,0.91,14,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
