"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
0,"""articulate""","false","""RFR""","""Does Julie mean that his presentation was articulate?""","""Stan: What was his presentation for your job interview like?""","""Did Julie give a speech about scientific findings?""","""I don&quotechart know for sure, but""","""ignorant""","""understandable""","""Julie is at home with her roommate Stan. They discuss their anxiety-prone mutual friend Mike, who recently told Julie about a high-stakes interview he had for a job in communications.""",15321,0.52,13,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""exhausting""","false","""neutral""","""Does Julie mean that her hike was exhausting?""","""Mike: What was your hike like?""","""Did Julie go on a hike in the Alps?""","""Believe me,""","""know""","""strenuous""","""Julie is having dinner with her roommate Mike. The two talk about Julie&quotechars recent trip to Switzerland, where Julie completed a multi-day hike through the Alps.""",13789,0.53,14,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""terrifying""","false","""RFR""","""Does Julie mean that his opponent was terrifying?""","""Stan: What was his last opponent in the ring like?""","""Does Julie kickbox?""","""I don&quotechart know for sure, but""","""ignorant""","""intimidating""","""Julie and Stan are having breakfast at home. She tells him about their mutual friend Mike, an amateur kickboxer who Julie recently got coffee with after his most recent out-of-town match.""",13918,0.6,15,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""impeccible""","false","""filler""","""Does Julie mean that his speech was polished?""","""Stan: What was his speech like?""","""Did Julie give a speech?""","""I don&quotechart know for sure, but""","""ignorant""","""polished""","""Stan and Julie are meeting for drinks. Neither of them could make it to their friend Mike&quotechars valedictorian speech yesterday, but Julie talked very briefly to a friend who was in attendance.""",11615,0.89,16,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""disgusting""","false","""filler""","""Does Julie mean that her AirBnB was unpleasant?""","""Mike: What was your AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""Believe me,""","""know""","""unpleasant""","""Mike and Julie are two friends at a party. Julie tells him that she was pretty unsatisfied with the AirBnB she booked on her last vacation.""",9225,0.88,17,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""hot""","false","""RFR""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",19306,0.52,18,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",33206,0.05,19,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""lethargic""","false","""control""","""Does Julie mean that her boss is energetic?""","""Mike: What is your new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""know""","""energetic""","""Julie is at home with her boyfriend Mike. She tells him about her new job, which she started this week, and her new boss - who she is still getting used under.""",16047,0.01,20,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""respectful""","false","""control""","""Does Julie mean that his brother is rude?""","""Stan: What was his brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""ignorant""","""rude""","""Julie is having lunch with Stan. She tells him about her friend Mike, who told Julie about his recent trip to a Buddhist temple with his very belligerent and talkative brother.""",19857,0.09,21,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",12396,0.03,22,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""heavy""","false","""control""","""Does Julie mean that his suitcase was light?""","""Stan: What was his suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""ignorant""","""light""","""Julie and her boyfriend Stan are getting coffee. She tells him about her friend Mike, who just mentioned to Julie that he has brought back souvenirs from Thailand for her and several other friends.""",13635,0.02,23,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
0,"""guilty""","false","""control""","""Does Julie mean that her sister was innocent?""","""Mike: What happened with your sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""know""","""innocent""","""Julie and her friend Mike meet for a walk in a park one afternoon. She reveals to Mike for the first time that she has a sister, who has been in jail for several years for felony drug possession.""",13235,0,24,"""english""","""2""","""Female""","""78""","""thank you""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3WJ1OXY92AFV9P1UDQIGBVEW7O2A85""",0,"""Submitted""","""Sat May 26 07:28:45 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:48:45 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.924716666666667"""
1,"""hideous""","false","""filler""","""Does Julie mean that her bridesmaid dress was ugly?""","""Mike: What did your bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""Believe me,""","""know""","""ugly""","""Julie is getting lunch with her boyfriend Mike. Julie returned this morning from a wedding, in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",24382,0.98,3,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""impeccible""","false","""RFR""","""Does Julie mean that his speech was impeccible?""","""Stan: What was his speech like?""","""Did Julie give a speech?""","""I don&quotechart know for sure, but""","""ignorant""","""polished""","""Stan and Julie are meeting for drinks. Neither of them could make it to their friend Mike&quotechars valedictorian speech yesterday, but Julie talked very briefly to a friend who was in attendance.""",21254,0.73,4,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""hot""","false","""neutral""","""Does Julie mean that his date was hot?""","""Stan: What did his date look like?""","""Did Julie recently go on a date?""","""I don&quotechart know for sure, but""","""ignorant""","""good-looking""","""Stan and his friend Julie meet for lunch. Julie tells him about their mutual friend Mike, who just went on a date with someone Julie has never met.""",16439,0.71,5,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""decrepit""","false","""filler""","""Does Julie mean that her house is shabby?""","""Mike: What does your new house look like?""","""Did Julie recently move?""","""Believe me,""","""know""","""shabby""","""Julie is on the phone with her former roommate Mike. Julie recently moved to a new city, and she tells Mike about the house she just bought.""",62404,0.86,6,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""starving""","false","""neutral""","""Does Julie mean that his dog was starving?""","""Stan: What did his dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""I don&quotechart know for sure, but""","""ignorant""","""hungry""","""Julie and Stan are talking about her day at work over dinner. That afternoon, Julie and her coworker Mike discussed how Mike had to rush home on their lunch break because he had forgotten to feed his dog.""",32515,0.93,7,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""brilliant""","false","""RFR""","""Does Julie mean that her professor was brilliant?""","""Mike: What is your new professor like?""","""Is Julie taking computer programming classes?""","""Believe me,""","""know""","""intelligent""","""Julie and Mike are relaxing at home. She tells him about the programming class she just started attending at the local community college.""",11697,0.57,8,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""filthy""","false","""RFR""","""Does Julie mean that his carpet was filthy?""","""Stan: What did his carpet look like?""","""Did Julie notice that her house was not clean?""","""I don&quotechart know for sure, but""","""ignorant""","""dirty""","""Julie is having coffee with Stan. She tells him about their friend Mike, whose AirBnB guests had a huge party in his recently re-carpeted apartment.""",17078,0.95,9,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
1,"""famous""","false","""neutral""","""Does Julie mean that her boss is famous?""","""Mike: What&quotechars your new boss like?""","""Does Julie work at a law firm?""","""Believe me,""","""know""","""prominent""","""Julie is hanging out with her boyfriend Mike. She tells him about her anxious first day of work at a prestigious law firm.""",16414,0.28,10,"""english""","""1""","""Male""","""28""","""""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:44 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RDTX9JRTX0AI8OCLD78DGBQP4T97R""","""3DYGAII7PL782X7SO3HDNHOR0GOPQB""",1,"""Submitted""","""Sat May 26 07:36:25 PDT 2018""","""Fri May 25 14:39:54 PDT 2018""","""Fri May 25 14:56:25 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""9.704283333333333"""
